area_id,area_name,b19037g001,b19037g001_moe,b19037g002,b19037g002_moe,b19037g003,b19037g003_moe,b19037g004,b19037g004_moe,b19037g005,b19037g005_moe,b19037g006,b19037g006_moe,b19037g007,b19037g007_moe,b19037g008,b19037g008_moe,b19037g009,b19037g009_moe,b19037g010,b19037g010_moe,b19037g011,b19037g011_moe,b19037g012,b19037g012_moe,b19037g013,b19037g013_moe,b19037g014,b19037g014_moe,b19037g015,b19037g015_moe,b19037g016,b19037g016_moe,b19037g017,b19037g017_moe,b19037g018,b19037g018_moe,b19037g019,b19037g019_moe,b19037g020,b19037g020_moe,b19037g021,b19037g021_moe,b19037g022,b19037g022_moe,b19037g023,b19037g023_moe,b19037g024,b19037g024_moe,b19037g025,b19037g025_moe,b19037g026,b19037g026_moe,b19037g027,b19037g027_moe,b19037g028,b19037g028_moe,b19037g029,b19037g029_moe,b19037g030,b19037g030_moe,b19037g031,b19037g031_moe,b19037g032,b19037g032_moe,b19037g033,b19037g033_moe,b19037g034,b19037g034_moe,b19037g035,b19037g035_moe,b19037g036,b19037g036_moe,b19037g037,b19037g037_moe,b19037g038,b19037g038_moe,b19037g039,b19037g039_moe,b19037g040,b19037g040_moe,b19037g041,b19037g041_moe,b19037g042,b19037g042_moe,b19037g043,b19037g043_moe,b19037g044,b19037g044_moe,b19037g045,b19037g045_moe,b19037g046,b19037g046_moe,b19037g047,b19037g047_moe,b19037g048,b19037g048_moe,b19037g049,b19037g049_moe,b19037g050,b19037g050_moe,b19037g051,b19037g051_moe,b19037g052,b19037g052_moe,b19037g053,b19037g053_moe,b19037g054,b19037g054_moe,b19037g055,b19037g055_moe,b19037g056,b19037g056_moe,b19037g057,b19037g057_moe,b19037g058,b19037g058_moe,b19037g059,b19037g059_moe,b19037g060,b19037g060_moe,b19037g061,b19037g061_moe,b19037g062,b19037g062_moe,b19037g063,b19037g063_moe,b19037g064,b19037g064_moe,b19037g065,b19037g065_moe,b19037g066,b19037g066_moe,b19037g067,b19037g067_moe,b19037g068,b19037g068_moe,b19037g069,b19037g069_moe
QN76,Baisley Park,227,74,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,47,56,0,48,24,55,0,48,0,48,6,47,0,48,0,48,0,48,0,48,17,49,0,48,0,48,0,48,0,48,0,48,0,48,120,57,0,48,6,47,4,47,5,47,0,48,0,48,19,51,13,50,4,47,11,46,10,49,14,49,14,47,13,50,0,48,7,46,60,51,0,48,0,48,0,48,0,48,0,48,11,47,0,48,0,48,0,48,14,50,0,48,10,46,0,48,0,48,0,48,25,50
QN98,Airport,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
QN99,park-cemetery-etc-Queens,10,49,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,10,49,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,10,49,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,73,72,32,59,0,34,0,34,0,34,0,34,0,34,0,34,32,59,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,41,54,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,22,45,0,34,19,45,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
SI05,New Springville-Bloomfield-Travis,65,57,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,27,49,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,17,50,0,43,8,43,2,42,0,43,0,43,0,43,30,49,0,43,8,44,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,14,48,8,43,0,43,0,43,0,43,8,44,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,8,44,0,43,0,43,0,43
SI07,Westerleigh,120,65,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,41,46,0,36,10,38,0,36,0,36,0,36,0,36,0,36,0,36,0,36,5,36,0,36,17,43,9,37,0,36,0,36,0,36,38,41,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,11,38,0,36,10,38,11,37,0,36,0,36,6,36,0,36,41,48,0,36,0,36,23,47,0,36,5,35,0,36,0,36,0,36,0,36,0,36,0,36,13,39,0,36,0,36,0,36,0,36
SI08,Grymes Hill-Clifton-Fox Hills,169,90,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,54,48,0,28,7,28,0,28,0,28,24,43,0,28,0,28,0,28,0,28,8,29,0,28,0,28,0,28,7,28,8,29,0,28,107,79,0,28,0,28,0,28,18,37,0,28,0,28,0,28,26,50,0,28,0,28,0,28,63,64,0,28,0,28,0,28,0,28,8,31,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,8,31,0,28,0,28,0,28,0,28,0,28
SI11,Charleston-Richmond Valley-Tottenville,120,76,10,31,0,32,0,32,0,32,0,32,0,32,0,32,10,31,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,14,35,0,32,14,35,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,65,70,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,59,71,0,32,0,32,0,32,0,32,0,32,6,29,0,32,31,35,0,32,0,32,0,32,13,34,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,18,33
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,389,147,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,207,113,65,72,0,38,0,38,0,38,0,38,12,41,0,38,0,38,0,38,12,42,0,38,9,36,9,37,56,79,44,58,0,38,161,94,12,41,20,48,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,13,39,72,76,44,54,0,38,0,38,0,38,21,36,3,36,0,38,0,38,12,39,6,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
SI14,Grasmere-Arrochar-Ft. Wadsworth,21,34,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,21,34,0,27,0,27,0,27,0,27,0,27,0,27,8,29,0,27,0,27,0,27,0,27,0,27,13,32,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
SI22,West New Brighton-New Brighton-St. George,374,137,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,121,85,6,39,43,74,0,40,11,42,0,40,0,40,0,40,30,45,0,40,0,40,0,40,0,40,0,40,0,40,31,51,0,40,178,93,27,52,0,40,0,40,9,40,14,40,0,40,0,40,0,40,24,54,0,40,0,40,60,71,30,53,14,44,0,40,0,40,75,59,0,40,17,47,0,40,0,40,18,42,19,49,9,40,8,40,0,40,0,40,0,40,0,40,0,40,4,38,0,40,0,40
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,118,89,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,80,86,46,78,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,19,41,15,42,0,38,0,38,33,40,0,38,0,38,0,38,0,38,12,40,0,38,0,38,0,38,0,38,3,36,0,38,0,38,0,38,0,38,14,40,4,37,5,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,5,37,0,38,0,38,0,38,0,38
SI25,Oakwood-Oakwood Beach,61,58,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,43,50,0,32,0,32,0,32,20,45,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,23,39,0,32,0,32,18,39,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,18,39,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
SI28,Port Richmond,115,82,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,81,78,16,37,0,32,0,32,0,32,14,34,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,40,61,11,35,21,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,11,32,0,32,6,31,0,32,0,32,0,32,4,28,13,33,0,32,0,32,0,32,0,32,0,32,0,32,13,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
SI32,Rossville-Woodrow,42,42,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,24,35,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,24,35,0,29,18,37,0,29,0,29,0,29,0,29,18,37,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
SI35,New Brighton-Silver Lake,110,68,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,68,55,20,38,0,27,0,27,0,27,0,27,20,38,0,27,0,27,0,27,0,27,0,27,19,36,9,28,0,27,0,27,0,27,21,31,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,12,31,0,27,0,27,9,27,0,27,0,27,0,27,0,27,21,42,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,21,42,0,27,0,27,0,27,0,27,0,27,0,27
SI36,Old Town-Dongan Hills-South Beach,142,79,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,89,63,42,55,9,33,0,32,7,33,0,32,0,32,0,32,0,32,0,32,0,32,16,37,0,32,15,37,0,32,0,32,0,32,53,51,12,38,0,32,0,32,0,32,17,40,0,32,0,32,0,32,0,32,0,32,14,36,0,32,0,32,0,32,0,32,10,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
SI37,Stapleton-Rosebank,213,96,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,35,55,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,26,55,0,38,9,39,0,38,0,38,0,38,125,79,34,58,17,43,0,38,21,50,0,38,0,38,14,41,11,40,0,38,0,38,0,38,11,40,0,38,0,38,8,38,9,39,53,43,0,38,10,39,3,36,0,38,0,38,0,38,0,38,0,38,0,38,4,37,5,37,0,38,17,42,0,38,3,37,11,39
SI45,New Dorp-Midland Beach,82,77,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,55,66,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,9,32,0,29,0,29,46,62,0,29,27,50,0,29,0,29,0,29,0,29,0,29,0,29,0,29,27,50,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
SI48,Arden Heights,12,33,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,12,33,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,12,33,0,29,0,29,0,29,0,29,0,29
SI54,Great Kills,68,60,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,32,44,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,14,43,0,42,0,42,0,42,7,42,11,42,15,45,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,15,45,0,42,0,42,0,42,0,42,0,42,21,52,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,21,52,0,42,0,42,0,42,0,42,0,42,0,42
SI99,park-cemetery-etc-Staten Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
